Date,RITS_Business_Days,RITS_Payments_Num,SWIFT_Payments_Num,Austraclear_Payments_Num,Total_RTGS_Payments_Num,Intraday_Repos_Num,Intrabank_Payments_Num,Batch_Positions_Settled_Num,RITS_Value_$m,SWIFT_Value_$m,Austraclear_Value_$m,Total_RTGS_Value_$m,Intraday_Repos_Value_$m,Intrabank_Value_$m,Batch_Positions_Value_$m,FSS_Business_Days,FSS_Payments_Num,FSS_Value_$m
2024-07,23,166,51690,4276,56132,58,453,12780,9433,160509,85515,255457,3552,10171,24175,31,3310732,4470
2024-08,22,160,49980,4657,54796,51,518,13041,9008,151401,89625,250034,3420,11117,24168,31,3393998,4378
2024-09,21,167,49978,4820,54964,49,605,13129,8449,166302,91621,266372,3764,13370,23838,30,3386538,4409
2024-10,23,161,48054,4282,52497,46,491,12713,8136,146707,80673,235516,3328,11671,23634,31,3513387,4584
2024-11,21,158,49418,4983,54558,43,549,13999,8053,150836,90741,249631,2825,13484,25048,30,3634577,4786
2024-12,20,161,56155,4668,60983,49,484,15484,9633,171661,88577,269871,2978,10873,28000,31,3552726,4898
2025-01,21,155,48274,4375,52803,62,434,12025,8335,155904,76737,240976,2967,9401,21928,31,3400809,4358
2025-02,20,157,49414,5062,54633,53,525,11324,8067,150400,98241,256708,2868,12044,24029,28,3631343,4792
2025-03,21,160,50880,4970,56010,57,544,12829,7468,164556,92455,264479,3600,12474,24795,31,3636838,4802
2025-04,19,160,55670,5458,61288,58,610,14749,7418,173275,108213,288905,3849,17855,27432,30,3690763,4897
2025-05,22,161,46924,5244,52329,56,644,13672,7344,142090,95285,244720,3959,15822,25065,31,3778231,5025
2025-06,20,165,51480,5208,56852,50,570,15781,7620,156554,98920,263094,4097,14356,26496,30,3788779,5544
2025-07,23,159,48657,4855,53671,39,495,13496,8148,154517,104198,266863,3736,13685,24902,31,3895065,5539
2025-08,21,157,47874,5180,53211,32,496,14152,7799,152059,103118,262976,3868,12176,25777,31,3838440,5297
2025-09,22,157,47613,5047,52817,29,486,13914,7323,159665,100100,267088,3943,13430,25492,30,3924569,5645
2025-10,23,152,47238,4909,52299,24,451,14587,7039,156557,104345,267941,,14457,25646,31,4043452,5960
2025-11,20,158,48401,5536,54094,20,542,15202,7798,163790,109018,280605,,16927,27449,30,4066409,5853
2025-12,21,157,52865,4967,57989,17,475,16927,7296,184847,101873,294017,,13681,30608,31,4037870,6138
